4,114957
21,94201
3,93283
20,63915
19,58885
8,48219
12,34279
14,33324
6,30108
24,28937
25,28693
1,27649
34,22080
30,17884
9,14740
100,13761
29,13469
16,13388
11,12938
5,12767
27,12646
39,11027
7,9502
10,5915
22,5848
36,5683
26,1853
28,900
2,790
17,787
33,610
0,503
38,462
15,433
23,67
18,26
31,19
13,4
35,4
