16,89314
25,65301
24,54518
10,52177
23,50569
6,44174
100,41561
2,39416
36,37993
13,35495
3,33638
29,33354
19,32694
31,29090
17,27785
11,22965
30,22857
9,18912
20,16026
28,12600
5,11313
15,10472
7,10303
12,9822
1,7366
26,7249
4,5278
8,4715
18,3921
34,1299
22,1072
14,774
0,335
35,144
21,34
33,12
37,8
