cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40
2.75,5.95,4.2812,3.6742,7.5552,4.236,4.1428,0.017,1.418,5.2132,1.9794,4.9334,4.8904,-4.9444,-4.8176,5.021,2.5136,2.0916,-11.825,9.725,7.3258,-0.9166,-2.4874,6.1946,-6.6548,4.7718,5.3014,0.779,-0.942,2.6646,-2.0412,3.3768,-1.2152,-4.481,2.6486,-4.8132,-0.76,5.265,2.5666,-3.0144
14.1166,3.0112,-11.2562,12.3594,11.1446,1.3888,-5.0968,-5.9858,-3.0482,4.3372,9.1948,0.3738,8.6826,-1.5666,-11.9626,-6.346,-0.7402,-0.9728,-3.8704,11.0314,9.2,7.3572,0.4928,5.0286,0.0262,-3.7938,0.443,9.963,-1.1058,4.2622,6.318,2.9828,1.2582,0.6668,0.5228,7.7508,-2.8286,4.6808,-4.6666,1.5668
-17.0778,11.1,-5.1376,6.4584,8.3822,-8.7506,6.4192,1.777,0.1624,5.365,1.9724,-5.1454,3.9924,-6.4972,-4.6608,3.6462,10.2404,-0.0188,-5.5796,6.475,8.1422,0.3144,4.2358,4.5554,8.693,0.2,4.1368,6.9322,-0.7258,3.878,5.5518,9.342,-29.7746,7.819,-2.9172,11.5278,-2.9258,-3.506,-0.1916,-10.9856
12.8834,6.9722,-1.5186,3.2292,-6.1874,9.9506,1.0334,-15.5,2.3684,-0.0132,-2.8568,8.1524,-10.7116,5.2806,-5.1568,-3.4076,-2.75,4.6292,-1.9954,-2.9896,9.4082,-1.9048,2.7946,0.9554,1.0404,7.2468,2.0026,3.658,0.5648,2.5512,-0.2626,0.3682,-4.2152,7.3142,10.537,-6.728,5.4028,-0.023,5.1188,3.1118
-1.011,9.5028,-6.5688,1.9842,0.1018,-2.1844,-2.0318,2.0884,-0.3986,4.8408,5.0896,3.338,1.3326,-2.3834,-3.0822,-6.2,9.3654,-7.2416,-5.6408,-1.7084,0.2558,4.5714,3.3126,-2.5214,2.2596,2.4812,3.2682,8.9854,2.659,9.6208,-5.1142,2.8638,-15.552,1.4334,3.58,-0.1212,-1.8772,-2.9144,-1.954,-2.7024
-1.1056,7.5444,2.3062,1.3954,-1.5266,4.6876,9.5588,-6.4428,-0.3352,-4.381,5.1188,1.0714,40.9154,17.9834,10.7902,-7.3942,-3.4578,-0.2146,18.05,-6.4064,4.1134,-2.8166,-2.9286,-9.7072,12.0024,6.6532,-0.5468,-0.708,6.2828,3.8732,0.6162,-5.6898,5.9824,0.6928,13.2286,-0.4852,5.3172,-0.8542,13.4376,1.4834
5.55,8.5972,9.5624,-1.5976,2.759,2.191,4.2316,4.1172,-0.9128,25.9052,-4.1602,12.4594,45.8386,10.5972,3.8058,1.3672,5.8402,4.1728,4.6046,-8.7626,3.5092,10.5096,2.9144,1.7802,7.0668,17.3906,2.6708,-0.8016,6.7734,1.6024,-0.4662,3.568,1.529,5.4856,14.6944,1.3606,4.1858,-3.829,14.7646,5.5332
20.4112,10.6222,9.0438,8.4406,1.559,5.7012,-1.6224,-6.9284,-1.1084,15.4554,-3.7206,0.1476,32.8288,11.4056,13.4216,1.5922,-5.5116,8.023,5.1432,4.5416,5.8,3.8,-0.3732,-0.7392,-3.8668,10.1312,1.205,1.421,1.0162,3.572,-2.5304,1.9478,20.9568,2.1644,11.5458,-5.9704,0.5314,4.553,14.3166,8.3284
1.0722,5.314,-8.7438,6.3168,10.3554,-2.1438,-0.019,0.8884,-9.0526,13.5184,1.731,-4.2262,31.5154,0.4388,-17.2862,0.1058,-4.8424,-4.5022,-9.0138,-0.7354,2.1444,6.0762,4.666,3.4892,-13.1452,5.0562,6.6,3.2162,-4.3572,-2.1292,-0.9142,2.6926,-3.1622,-9.2642,-9.3056,10.1476,-5.7628,-5.6132,7.1604,-7.5166
-25.8112,1.5278,-9.3312,13.6382,5.507,1.827,4.6588,-0.777,-2.5354,12.0832,-0.2224,1.1668,27.3694,2.6834,7.4744,8.6904,-6.7174,1.3416,10.1862,1.4772,2.7236,3.6358,-0.5054,4.3608,1.9546,7.1594,0.0532,2.9338,-1.4238,-4.861,-1.7894,-2.1042,-10.7746,-1.0976,0.1944,1.4,0.5314,3.3338,9.604,-1.1356
11.9556,4.0556,2.3,-0.8292,-2.7894,-9.1392,-6.3238,11.94,-3.9324,15.0626,-9.2844,4.2238,-14.8558,-3.2556,-7.0196,-1.9442,7.2636,-0.7208,-8.5794,9.0792,-0.1752,7.35,5.1,0.8696,-6.1,-1.9188,-3.5696,7.2146,-5.7046,-0.4404,3.8714,9.6202,8.562,8.0192,-4.6086,8.1672,0.3314,1.365,-2.4376,6.281
-13.2222,-4.5416,0.7062,-6.445,-4.7108,-7.382,0.289,2.3314,7.1054,-14.5942,2.962,-13.0452,-34.9942,-10.1028,3.347,3.1192,-9.6846,-0.4666,-1.1046,0.148,-4.1114,-16.043,-3.7,-6.6,4.8404,-9.7468,-2.2126,-1.4308,-5.8876,-0.1194,-0.0678,-7.426,1.476,-2.2762,-8.4058,-1.023,-1.5058,4.8134,-11.0166,-1.6928
0.1056,-4.8556,-18.0374,-11.3528,-7.65,-4.1124,0.3636,7.2028,3.5806,-12.0438,5.9534,0.0286,-21.3038,3.0166,-8.5588,-3.0846,1.6596,-3.8522,-2.7364,-8.825,-1.5526,1.7262,1.2214,-6.518,-0.55,-6.95,-1.5924,-6.987,3.7934,-3.3878,3.5126,-4.4782,7.8886,-5.1786,-0.7058,5.1278,4.64,-3.4916,-6.398,3.881
-8.2888,-6.4806,2.7624,-9.609,4.975,-4.0428,-2.0144,4.683,5.1278,-6.3826,-0.7086,-0.1976,-14.6172,6.2194,19.896,3.0462,7.8694,2.2876,14.025,-1.5062,5.5732,-6.1954,-2.7518,-3.6822,5.9238,-6.7562,-6.076,-5.7662,3.7448,-2.4708,5.8232,-5.3536,7.3292,10.2904,8.0372,1.0524,0.4628,4.4446,-2.05,5.581
32.0612,-0.8,16.3,-12.6584,-3.2,1.6494,-5.4334,-1.2144,0.97,-12.3226,-1.4724,2.788,-12.7808,6.0056,-0.8234,-1.1616,0.0384,5.2314,-3.725,-0.8522,-4.4722,-6.25,0.5108,-5.5946,3.0668,3.1438,1.509,-5.7918,1.2744,0.828,2.5572,6.0144,21.4482,3.0738,-0.3944,5.4032,1.5514,-1.8604,-3.302,5.138
-9.9056,1.286,3.6376,-4.6876,10.116,1.7662,-1.5746,-2.6342,7.4768,-6.4438,5.0052,-7.6548,-20.1232,-7.275,3.8844,-0.7346,-8.7212,4.9916,4.2568,-4.1896,2.6,-6.8692,-2.9536,2.175,2.9738,0.4188,1.9442,-4.5776,-0.8448,-3.4926,-0.7144,-4.1362,1.3038,-3.7834,-3.2286,-1.5442,-4.1114,-4.7252,0.3042,-4.6476
3.0112,1.1832,-6.2,2.591,-2.4036,4.3056,-2.5508,0.4,-8.0196,-12.2262,-6.3932,4.7072,-5.2654,-0.0638,-12.394,4.852,8.1346,-0.8104,-2.7546,1.7582,7.2804,1.5144,4.0178,2.409,2.7238,6.4906,3.3392,-1.837,3.0714,-7.0378,-1.1356,5.3738,0.8658,-0.5976,3.4828,-4.459,5.7514,-6.9434,4.0916,-6.0452
-11.739,-7.2444,-0.2564,7.283,8.1856,-3.7012,-1.173,-6.8486,-10.2632,-0.394,4.8206,4.4286,-5.3884,-10.9416,-1.004,-0.096,-3.4268,-1.077,-2.3272,2.7834,-1.5526,-4.2882,0.2428,11.1698,-6.1214,5.0594,1.005,1.4806,1.2772,-5.3098,-2.9732,-2.4552,-19.2606,-0.8906,-6.3456,-9.6952,-9.817,6.482,2.7918,-11.6762
0.1944,0.5444,14.825,-8.8158,-10.6464,-0.5978,-1.0508,-5.923,-3.46,-1.365,-3.15,0.7856,-7.7636,-5.911,-6.2764,-3.4348,-9.827,-1.2334,-2.0044,-0.4292,-5.433,-1.707,2.4412,-6.125,4.3618,5.1468,6.9418,0.4354,0.0762,3.8464,0.0178,-0.8724,3.4126,-4.3618,-2.123,-9.3146,6.12,-0.5036,-3.9168,2.669
-2.8,-5.2918,-0.575,6.072,0.1216,-9.4472,-9.227,1.4314,0.9068,-0.0014,-1.5104,-2.6286,-7.9,-12.0722,-4.0412,-0.5808,-4.048,-5.1876,-7.0136,1.875,0.167,-0.419,-4.5036,7.0678,-11.3668,-12.5658,-2.79,-0.492,-3.9258,-0.5256,2.4858,-3.2522,-13.704,-10.5238,-2.4656,-9.1114,-5.9114,2.7206,0.4916,-2.0166
-1.3556,-12.0082,-17.3688,0.1932,-3.325,-3.0674,-1.0064,-10.4114,-4.0632,-13.5678,-4.2208,-0.6904,-6.1884,-6.2834,-4.1392,-1.7672,1.1942,-12.2708,-5.2386,-9.8312,-4.0682,-8.05,-3.8286,-1.9124,0.688,-2.822,0.3216,-3.6176,1.2142,-2.133,-0.25,0.7856,-9.7114,-0.5452,-0.5084,-6.6394,-5.823,1.8264,-7.5624,-0.0738
-5.239,-14.25,-8.6438,-14.773,-0.4052,-6.2832,-8.6444,-12.3658,-0.9158,-6.787,-1.4706,-6.4166,-3.1732,5.8638,8.843,-9.923,-9.1634,-10.0354,-0.2318,-8.5688,-9.8412,0.9262,-6.984,2.5822,-6.9524,-10.5062,-6.9038,-3.2194,-6.7734,1.1426,-1.7626,-1.5506,-3.9798,-9.5428,-7.46,2.7772,-11.12,1.1204,-5.3458,2.8452
-0.711,-0.4944,7.6938,-1.7572,-5.9338,-3.4674,-4.8714,-4.9,3.4436,-7.0512,-11.8878,-8.4262,-12.5192,9.5638,4.6786,-1.1962,-11.3192,-3.1438,7.3182,2.6728,-16.6948,-8.7428,-1.9268,-14.9358,2.6858,-11.528,-1.7494,-0.6048,-6.2744,6.0646,-2.8232,-6.655,4.3366,1.6476,5.1142,-1.4032,-3.4172,-7.3832,-10.7772,8.15
-16.1278,-10.8278,-17.5312,-1.9438,-2.934,-4.2854,-6.0348,-3.0856,-2.131,-10.7488,-0.8794,-6.819,-3.7384,-7.8612,3.6332,-7.5538,6.0116,-1.677,-8.4774,0.1334,-7.429,0.6738,-2.3162,4.7518,-1.3642,-4.7874,-8.719,-1.8322,-2.119,-6.8622,-5.5142,3.9942,-5.8734,-12.1168,-1.9942,-1.2,-8.3144,-1.3422,-2.5604,-5.9238
-10.4056,-3.2528,-14.7312,-15.618,-7.2626,1.899,4.9524,-14.537,-7.9354,-7.3066,-1.1362,-3.3714,-11.9,-0.739,0.7646,-10.175,-7.1384,-4.3792,0.4046,-2.9854,-2.802,-4.8048,0.3464,-11.884,0.8144,-3.8624,-4.7088,-7.1822,2.9514,-4.3256,-8.25,9.0464,1.5494,-1.6096,0.16,-3.0066,1.9172,-8.5,-4.8312,-7.6572
-0.6554,-2.4056,3.9,-7.5414,-5.6802,-10.3348,-7.3396,-1.0916,-19.555,0.7636,-1.0086,-2.619,-8.275,-3.9776,-12.249,-3.552,-9.1596,8.4,-11.1342,8.2166,1.361,0.5024,-0.6482,-2.3608,-6.6072,-1.8468,-4.9242,-0.3856,-1.9524,-5.4378,-5.232,-2.629,-9.8658,-8.2906,-6.6772,-4.5802,-1.9542,-6.565,0.6936,-14.269
-21.2,1.9362,1.3814,8.0202,-1.0948,-1.7528,1.1254,-0.477,-2.582,4.6556,-0.607,-8.893,-5.6384,-9.8916,6.202,-4.954,-5.9346,0.0936,5.2706,-1.6104,-1.9422,-5.9072,-3.3302,-10.0696,-7.6262,2.4968,0.319,1.8694,-3.3124,-5.8914,-3.391,-6.603,-13.7518,3.6,-0.3456,-10.787,-4.3342,0.1964,-5.5188,-6.0642
-0.5278,-5.7028,-0.8126,-11.1798,-4.3572,1.4608,-4.8858,14.0258,-2.5188,-4.0336,-4.0742,-3.4786,0.4,-11.7834,-2.1942,-4.9634,4.4192,-4.6374,-7.1796,-14.4666,6.169,5.5786,-2.0108,-4.7054,5.0904,2.9374,-3.772,-3.9936,-2.7476,-2.784,0.9392,-3.2174,6.19,-2.7404,-7.0086,6.5082,1.9,-2.6192,3.973,-5.8142
0.2944,-0.6638,5.5,0.3956,-7.134,-1.3798,-2.8714,-1.3514,-2.1112,0.9854,2.9276,-4.562,-6.8828,5.4168,-2.094,-4.6114,-4.554,-5.0688,5.2796,-5.2834,-1.7526,-1.0976,-3.4178,-2.241,3.2048,-3.6626,1.8076,-7.5436,-4.1582,0.6914,-6.1572,-2.7188,1.071,7.4762,-6.08,-0.6918,0.0316,-0.8856,-4.2,-5.4882
7.05,-5.3554,-0.9064,0.7078,-3.975,-3.2562,-6.3714,4.7256,1.7654,2.797,-3.4862,-4.6142,2.1576,-4.2638,-4.253,-0.625,-0.4078,-4.7728,1.759,-2.05,1.2392,-4.0952,4.4126,-0.191,5.1548,8.0844,1.9518,3.245,-1.9696,17.5622,1.007,-6.6174,3.6988,-0.688,-1.4858,-1.528,7.9286,1.5252,-1.7396,6.3048
0.6332,-3.025,-10.0436,3.7504,-4.4982,1.481,0.4428,4.963,11.4452,-0.3066,-2.7138,-1.3762,2.3654,2.8638,6.7392,7.2884,3.8096,-5.4126,11.6818,-6.1666,-4.9588,0.4048,1.9108,5.2768,0.193,0.5282,0.1114,1.1032,-4.8666,25.6428,-0.568,-1.5218,8.5138,7.3262,8.1542,-4,0.6658,-1.5072,-3.4042,7.8714
18.5,4.5138,-5.3188,-9.0786,-5.8802,1.0562,-8.4016,-2.2116,-4,-0.6176,-2.1964,3.5144,-5.0058,3.2332,-8.4726,1.9232,0.427,-0.5666,-2.416,-2.9666,0.2432,-2.5238,8.3124,-2.2216,4.3644,-5.4406,0.2912,-5.7162,2.0106,8.6524,-0.725,7.4666,18.7924,2.3524,2.4314,-2.223,9.2286,-6.7892,3.5792,-0.8524
-4.5944,0.95,-12.8,0.809,-1.7876,-0.8518,2.181,-6.92,1.3008,0.7212,0.1672,2.9,-1.8174,-1.8444,-6.6216,-2.477,-1.6308,7.602,-2.7658,4.5542,7.1238,6.5046,2.5858,6.859,0.3714,6.1564,-1.6634,-1.2306,-0.6438,6.2462,-3.2608,11.5276,-0.547,0.1952,-7.237,-2.3966,2.5228,3.0916,-3.4418,-2.7596
10.7612,5.3278,-5.8876,-4.6136,1.5572,1.0586,3.9412,2.56,-3.0676,-4.6978,-1.35,1.7978,3.1058,-9.5278,-16.8,6.6576,0.2174,2.2334,-5.2682,0.523,-3.7978,6.9452,-0.3376,-0.5946,-3.3644,8.0282,6.995,-2.1484,2.5638,7.111,2.4322,5.6,-3.1672,-3.2714,1.8856,2.7376,-0.383,-3.389,-2.0146,-2.2618
-24,1.1916,-7.6374,0.6786,1.1126,4.4022,-0.5842,-4.497,-7.6074,0.1474,2.2828,-1.3072,-2.3576,-0.1416,-2.9352,-0.4846,-0.9212,-4.8938,-12.1726,1.25,-1.4392,11.5284,-2.5144,7.3286,-9.2048,-4.7126,-7.4506,1.7888,-2.779,-17.5402,-0.5446,-3.8318,-23.7646,2.55,-7.2858,-0.872,-19.6086,-4.583,2.9,-10.9524
-14.1888,0.0444,12.6,-4.364,-2.4466,2.2134,0.011,-6.3086,-0.9294,4.1868,2.207,-1.2762,-4.3366,2.5694,0.151,-3.6654,-0.0578,-8.1958,-0.4726,-2.7084,-4.0804,1.0786,1.5804,-6.1624,2.4024,-5.0282,1.4304,-3.5338,1.22,-16.5354,-2.482,6.716,7.0278,-7.6,-2.1542,2.1966,4.857,4.6904,-3.65,-1.3714
-1.1,-5.1554,2.95,3.9684,-5.1518,-3.483,3.9698,8.243,-4.1158,-3.3518,2.0792,-4.7572,-3.3884,-1.0888,-1.4214,0.95,0.8788,-9.3812,-7.3182,7.1292,-3.0082,10.819,0.359,1.834,-9.7238,-2.922,0.929,4.042,-0.1582,-3.2036,5.7552,2.6494,-10.2962,-2.4762,-5.0142,-2.377,-5.8258,3.07,-2.573,4.6214
-6.4778,0.0222,9.2188,2.4292,3.918,-1.355,-6.8064,-6.24,-4.597,-0.765,2.7534,-3.0928,-2.9076,1.5334,4.3314,3.402,1.6058,-8.952,2.1068,5.2478,-2.8886,-15.3332,1.1482,-6.7804,-7.3952,-6.9532,6.6304,-2.942,1.4306,-2.1316,1.8786,-1.1044,-1.6506,-2.0548,6.6856,-9.3838,-7.6314,-4.206,-3.2582,3.7952
-6.8666,-2.775,2.8376,-2.4202,-2.3054,-1.6316,-3.3,5.1742,2.8842,4.4058,-2.8914,0.0904,-2.1076,1.0694,9.3744,-2.1058,-3.5,-3.8958,3.9342,-0.7022,2.0824,-1.7072,0.918,-5.2716,-0.8214,-6.3812,-8.6304,0.4388,-0.9686,2.8074,-0.1912,-7.2638,5.5596,6.8382,-1.917,-2.6492,0.2344,0.8036,2.4564,-3.6262
18.1444,1.7306,6.175,-3.2134,1.8714,-3.991,7.997,-5.1458,1.6826,-7.4524,-5.988,-2.9286,-6.7732,6.5444,5.2804,8.1174,6.9,4.2688,16.6386,-1.925,-0.235,-14.1522,2.4126,-6.5554,5.981,-1.6624,7.1696,-4.5742,-0.6094,2.6134,2.0482,-1.0262,20.7114,7.05,8.7086,6.0294,15.2828,2.0638,0.2854,-1.05
9.4278,3.6362,3.7562,-4.0584,1.05,0.337,-0.1062,3.3114,-2.2842,-7.1694,-1.019,1.688,5.25,-5.1194,-6.2786,-4.8,1.0866,1.8022,-1.0638,3.4522,-1.2,5.269,2.4856,-1.9912,2.6714,4.4438,-0.3696,-0.9144,-0.1904,-2.7378,4.6624,-3.3044,-1.9544,4.6858,-2.82,1.1116,-4.817,-1.2554,1.4834,4.7904
-0.8056,5.186,1.225,0.7798,5.0588,0.9056,7.3096,-5.7372,1.9956,-4.2802,-5.1258,0.988,7.9558,-6.4888,-2.506,-3.9116,-2.7558,2.927,-0.1864,-0.2376,2.1712,-5.5832,3.9946,-2.0124,0.0476,0.0876,1.7924,-0.2452,4.2772,0.4756,-8.682,-8.0668,-8.2708,3.2738,-2.3286,14.459,-0.7228,-1.4458,-0.4604,-10.7238
0.3666,1.589,5.2438,-1.6696,1.657,1.119,5.665,8.08,-2.346,-5.597,-4.0964,-2.4762,6.6056,-6.214,-10.3824,0.521,-3.2192,-7.0854,-2.2388,-3.8582,2.132,12.7952,-3.5768,5.1232,-2.5428,3.2032,-5.3164,8.7582,0.5952,-6.244,-0.775,-6.1536,-13.4456,-0.3452,-2.557,6.0952,-1.04,-1.0856,2.8208,-5.8904
4.4276,-0.1862,-6.5876,13.6338,-3.3232,3.654,6.2604,-7.7114,-1.2632,0.1008,-0.2464,-2.4286,-3.1366,9.5,-2.9508,-2.4846,3.0826,-4.346,3.6272,2.273,2.1918,-4.0476,-1.2376,0.9,9.6334,0.95,-1.676,7.413,-2.0018,-7.2148,0.2732,-1.2782,-13.6988,-6.8834,6.5542,3.0394,-7.1486,1.859,2.779,-1.481
8.2778,-1.0112,12.6936,-2.0786,-2.034,4.7888,-4.1494,9.3258,0.167,0.943,-0.95,-2.157,5.65,-4.0056,-1.8216,-10.4962,-8.0384,5.0332,-1.4068,-4.1958,0.367,11.0762,2.4714,-2.6642,-2.181,2.1812,1.0076,-6.5968,-1.7238,-3.0574,-2.8356,4.632,4.9824,-6.95,-5.3256,-8.5606,-2.02,-0.7578,-5.1624,7.9976
-5.4222,-7.039,-17.4938,-1.8224,1.7036,-4.719,5.9666,1.7542,4.2272,1.0322,-0.0396,-6.7548,1.6886,6.6112,5.3648,4.5482,-1.9384,2.5146,0.4478,1.6646,5.3526,-1.4572,-2.2178,-0.2286,-8.2096,2.1844,-0.2708,0.7708,0.96,1.2744,-4.3964,-7.8696,-0.5442,-1.481,5.6228,-2.6624,1.1,1.8578,3.0562,-12.0214
3.4056,-8.3888,0.0876,-10.0966,-9.8784,3.2898,-4.197,-0.46,0.8496,0.9226,-3.3948,-6.3356,-3.2386,10.2944,7.8764,1.0826,3.123,0.2376,6.6978,-1.7728,3.602,2.4808,-5.1054,-1.3734,8.138,-0.7906,-0.1848,-1.008,-2.1342,-3.1536,2.05,2.629,18.9492,-1.2214,3.9,-7.0622,4.8342,1.3866,-0.2186,7.3
6.7,-8.45,-3.6126,2.564,-5.8356,3.2788,-4.084,-7.1658,-1.4886,7.962,1.5792,-2.6904,26.2616,7.625,10.8392,-2.698,0.325,7.9728,9.632,-0.6564,-1.866,-3.2834,0.1982,5.5786,2.5524,5.6218,3.7442,-2.0662,-1.6524,3.45,-2.9804,0.1274,6.5748,0.793,0.0028,2.5934,7.3658,5.6072,2.3166,0.562
9.05,1.3834,-6.5,-13.9124,7.1286,5.328,-3.146,4.5486,-4.3398,-3.9854,-0.8346,4.4762,44.5828,-3.7972,-1.9706,-1.6366,-7.146,9.9354,-2.8704,-1.0646,0.3092,6.4834,5.3268,-2.2482,-7.3572,4.4218,4.9064,-3.1226,2.1904,-1.2036,-7.7196,4.2868,20.8202,9.181,-0.5856,-5.282,2.6772,-2.4314,-3.6894,9.2858
-24.6334,-0.7028,-16.3374,2.236,1.2394,-6.3304,1.689,1.1284,-6.018,-0.711,3.4724,0.4714,38.7596,-2.95,-10.2432,3.0616,-6.502,-4.1916,-11.2364,12.0084,4.3834,-0.024,-4.6072,6.5052,-4.9452,0.5812,1.9064,14.1856,4.2142,3.5342,-2.2982,-3.5044,-25.6356,3.7714,0.0686,2.2688,-9.7572,-2.0012,0.3416,-9.7738
-11.9834,6.0806,-2.7624,11.1392,0.2858,4.919,-6.6936,0.583,-1.137,6.0044,-2.6518,3.1762,22.0172,-1.3306,0.5628,-5.4482,-3.8404,2.3354,-0.4318,2.8916,4.4968,-2.8784,2.4142,-0.0302,5.8428,-1.5344,1.8886,-1.8708,-0.0152,-0.8122,10.3536,8.0204,-6.7544,-0.4594,1.7086,0.5738,5.2628,-5.412,-4.9958,4.5356
-3.711,0.6138,5.0124,3.2292,8.1946,-4.1438,0.7556,3.9742,-1.3038,10.1416,6.4068,3.3642,19.1674,-0.8472,-8.9116,-4.7614,-6.5538,-5.1668,4.6546,4.5938,-0.5712,2.3548,0.5696,4.5822,-0.6714,6.7406,-0.9822,6.2144,-0.9068,5.7244,13.5678,-2.3564,-7.9012,-1.8786,4.9342,-2.1804,-5.877,0.3506,-0.65,0.7118
-6.6278,-0.675,-4.65,-7.8314,-0.3054,-3.4944,1.4762,-5.1342,1.036,-5.108,2.8034,2.5404,-17.0576,1.7,-3.1,-3.675,-8.1828,-0.3312,-4.3978,-1.6542,-0.2888,-8.6952,-4.1178,-11.3518,5.5832,-8.5626,1.6076,-7.5662,-0.7314,-3.117,11.8536,-0.0144,8.9214,5.6714,1.2286,-9.5902,-5.2144,-5.8276,-3.9708,2.138
-13.9722,-9.7584,4.2126,-0.5124,-2.25,-14.6448,-4.8144,4.3942,-2.0798,4.9444,0.3948,-9.488,-33.2078,1.6584,2.643,0.8866,2.2076,-7.6416,0.275,0.0812,1.2846,-12.3952,-2.8928,-1.0302,6.3166,-6.0374,-6.8558,-3.2452,1.0896,4.5744,12.7072,-4.2868,-12.443,-8.8668,-2.123,-5.9212,3.9056,-1.1482,-0.0646,-8.3262
11.4224,-5.0332,6.825,2.955,-4.5,-0.6404,-5.8492,-3.6742,4.8916,0.8862,-4.4154,-0.9476,-33.5422,5.6138,1.8786,-3.7962,1.2886,5.9938,15.3114,-7.3668,-3.2576,-12.5832,-5.759,-11.6678,9.35,-2.3188,-4.043,-7.7614,-4.5552,-1.3988,7.7446,3.2318,15.6,-1.1168,-0.36,-7.1344,0.2858,0.9578,2.0626,7.4214
9.6834,-6.889,5.85,-10.492,-7.0912,-7.483,-7.1382,-2.7314,-6.4796,-7.454,2.0708,-0.3,-21.975,-7.4778,-13.5962,-4.573,0.0692,-8.5042,-4.8932,-6.5834,-4.4412,2.5714,-1.1552,-1.6912,2.6596,4.6906,1.7494,-4.4066,-2.9924,-2.4062,0.625,-8.5014,7.9696,-0.9858,-12.5972,-0.741,-8.6258,-1.4314,3.5376,2.5476
-13.4334,-3.35,-14.2312,1.4112,-5.0108,-1.6382,-5.6524,-4.5942,-4.5504,-7.7008,1.607,2.9262,-14.4424,-10.164,1.0784,7.925,0.5404,1.2522,-8.1888,-8.9376,-6.7216,-5.2594,-3.991,-1.2606,-2.9952,-3.9406,-4.6178,-4.5192,-1.4314,10.9194,-11.0428,-0.2494,-10.7494,-1.7238,-7.2456,-5.8688,-5.8144,-3.6336,1.4312,-4.5142
14.739,0.7332,7.1314,1.6472,-3.2822,-4.9574,-3.0936,5.4114,-4.624,-1.1226,-6.4568,-9.6738,-11.5424,-3.0638,-14.0314,-5.6366,-0.5076,-4.2146,-9.9,-3.2686,-5.0824,5.3858,5.9018,6.8626,-14.3166,2.797,-7.2304,1.7888,-1.5914,14.7256,-12.6714,3.7942,-17.0834,-4.1,-5.26,2.2492,6.22,1.1914,1.4042,-7.5238
-7.011,5.3612,-4.9,4.027,-6.175,0.9236,-1.9096,-6.1914,1.212,-3.5254,-2.0776,0.457,-12.1268,-6.4584,0.5962,-1.1654,-0.9326,-1.602,-2.5024,-3.9166,-0.5484,6.2476,0.8874,5.732,-14.7808,1.9094,3.8862,4.008,-4.9544,-1.6902,-10.9,0.1042,-9.7544,1.2024,-1.2342,4.4032,-2.9628,0.047,-2.8792,1.2024
5.8388,-8.5334,3.85,-6.973,-1.2286,0.7798,-3.346,1.2886,0.8708,-1.3036,2.5844,-5.9834,-1.7442,2.0112,-0.7354,-2.1846,-1.5462,-10.8938,-6.6796,-5.9728,-10.967,9.4072,4.3,3.6608,-0.6454,2.3564,-1.5974,-5.9258,3.0504,2.0086,-1.9572,-4.7448,1.6178,-1.2976,2.0028,0.023,4.7886,0.6108,-1.4584,0.7858
8,-2.6832,8.0686,-5.8922,-1.65,-1.0428,6.7222,-2.46,-1.621,0.8656,-3.8174,-4.7856,-1.8596,11.3416,10.7804,2.8058,-1.677,2.7562,4.9772,-0.5978,-3.8578,-4.7858,-6.0036,-0.366,-6.019,-11.9688,-1.0684,-1.7274,1.898,1.0012,-8.6464,1.6926,-18.2684,2.788,3.2858,-0.3574,1.0314,0.777,-3.8522,-11.569
14.6056,-7.9084,21.7936,-12.191,-8.3536,-0.755,-5.7428,-8.3858,1.0512,-5.0744,-9.8914,-11.5308,-7.2384,2.7222,3.4098,-11.1096,-5.398,5.3104,1.5364,-0.4374,-1.5732,1.0904,3.2804,-10.0804,-1.162,0.5624,-0.5696,-10.9518,-0.9952,-15.461,-1.7108,-5.3506,2.914,2.6666,7.2514,0.213,9.4172,1.818,-1.2562,-0.1906
-7.1556,-11.8666,-10.8188,-6.7058,-8.5624,0.3888,-2.8048,-7.1658,8.6646,-7.216,-2.7362,0.5262,-1.45,3.1722,12.302,4.7096,-0.5578,0.1208,6.559,2.2542,-3.969,0.838,-6.9518,-1.4108,11.1428,-2.0782,3.2532,-0.7614,-1.72,-10.8,2.5126,-4.2146,-1.3672,-4.8668,2.9856,-0.7704,-5.9856,-2.3192,-4.7604,3.9858
14.4388,-6.5084,7.4062,-15.555,-9.3018,3.9572,-4.0538,-8.22,-3.5292,-3.3154,-4.124,-8.0786,6.6884,5.1972,-9.8138,-0.5808,-3.579,-3.1668,-2.0682,-2.0374,-9.3196,-0.9882,4.818,-5.741,7.9452,-2.0064,-4.2432,-9.3806,1.1658,-6.7794,2.4732,-3.8232,10.3418,-2.331,1.5856,-0.141,-4.0058,-2.2988,4.8832,3.7856
