cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40
4.129327731,0,0,1.275471839,0,0,7.604383838,0,1.091592299,0,0,0,0,6.313426704,5.243578454,0,0,0.756980652,4.194666667,0,1.748409091,0,0.8777427,3.371424117,1.099510419,0,4.713780913,0,0,14.55791788,0.426201141,5.162921212,8.060454545,0.768410256,0,0,0,2.630314801,1.494945055,0
0,1.734478178,11.0381982,0,0,2.636712669,2.612343434,5.08458313,0,0,0,0,0,1.322689076,0,8.992404558,0,0,1.440661309,7.153881584,0,0,1.906203028,0,3.779192811,0,6.270820272,5.392808743,0,10.62988206,0,0,0,6.381709402,0.120682594,2.117795518,0,3.061297865,1.138666667,0
10.61966387,4.710044276,1.46018018,0,0,0,0,0,0.371844698,0,1.680173913,0.063638042,3.041384615,4.612212885,0,0,6.086245863,1.131244775,2.776090318,0,0,1.86244176,0,0,0.985109613,0,3.950917799,0,1.99348972,10.5750812,0,2.108751515,7.296767677,6.453128205,0.206903949,9.178470588,0,5.116150589,0,2.060810745
0,2.64104786,3.237657658,0,0,0,0,0.220419308,0,0,3.439288538,0,0,1.395042017,0.797565741,0,0,2.18492208,0,2.989469372,0,0,0,5.042151466,0,0,1.802046325,0,0.984059879,0,1.209790554,0,1.135858586,0,0,3.060117647,0.621689441,0,3.686212454,0
2.343781513,10.27106262,0,1.93974885,3.592513369,3.918765386,2.856505051,4.188239883,3.094368682,1.531460202,0,0,7.118653846,0,0,0,0,0.068084258,0,0,1.991818182,1.567238999,0,0,0,0,3.844118774,0,0,0,0,3.013915152,2.931969697,0,0.555680156,1.666714286,0,4.849278351,0,0
5.497310924,0,1.701081081,3.828877285,6.727682873,0,1.000858586,0.12814237,0,0,0.179588933,10.65935081,0,3.671176471,5.222086316,2.611339031,0,3.345969496,0,13.6363429,0,0,2.711656023,0,0,0.957873754,0,0,2.665514023,0,3.515199065,0,0,1.256529915,0,0,2.157714286,2.987544183,0,4.581284493
0,2.85534261,0,0,4.071959967,0,0,0,2.80513296,1.014395877,0,0,0,0,0,0,4.971073286,0.172663105,0,0,9.806363636,4.802752373,8.342288757,0,0,0,0,1.690519622,1.866649608,0,0,9.598484848,1.816313131,0,0,1.653582633,7.608397516,0,1.913611722,3.335677656
0,0,1.664504505,0,0,0,2.643515152,0,0,1.910346122,0,0,0,0,0,4.879116809,0,2.981840729,0,0,2.147727273,3.049680759,0,0.238568088,0,0,0,7.957271071,0,0,3.389094281,0,0,0,3.936177474,0,3.743726708,0,0,0
8.076302521,0,0,5.914185006,3.957225139,5.67797961,0,0,0,0,2.37944664,0,0,0,0,5.300421652,6.896799054,0,1.673835438,3.076725994,0.35,0,8.535240947,0,0.595929971,0,2.890315221,4.306503063,0,0,0,3.547418182,0,3.129025641,4.384895173,0,0,0,0,0.842945055
0,0,0,0,0,0,0,3.815992199,0,0,4.751114625,0,0,0,0,4.506022792,6.499167849,0,0,2.6215905,0.361363636,0,0,0,2.637781393,4.379165744,0.846501219,1.656575592,0,0.849142328,0.080648296,0,0,4.528683761,0,0,0,0.172135493,0,0
0,5.582915876,12.02,0,0,0.000711177,0,3.896079961,0,0,2.871272727,0,0,0,0,0,7.37306383,0,0,0,7.505454545,0,0,2.138995423,9.896844062,3.620435585,1.00235458,5.940566319,0,0,0,0,0.681565657,0,5.941706485,3.672229692,5.24931677,0,7.251076923,0
0,0,0,0,0,0,1.677151515,8.359580692,3.737569377,1.560557358,5.700648221,0,5.420307692,4.032838469,3.021355637,0,0,0,0.589357826,0,5.388863636,0,0,2.613460455,0,3.038228128,0,0,4.728455677,3.892232582,6.780332614,0,0.672171717,0,0,0,0,1.244679676,0,0
2.123865546,1.984246258,0,4.424942186,0.905360349,0,4.706252525,0.452345197,0,1.252269517,0,0,0,3.917936508,1.905407829,0,0,0,6.00316571,3.034860354,0,0,0,1.755781016,0.197338291,7.417024732,0,0,3.569634999,0,0,0,0,0,2.286426134,0,0,0,1.859399267,4.221030525
13.12596639,0,17.40522523,0,0,0.75743255,10.54830303,6.286728425,1.897032387,2.797341096,4.394561265,4.723045671,13.07284615,3.656778711,10.99971763,0,2.490160757,0,0,0,0,9.650836928,11.27941635,0,5.740415214,14.71760797,0,1.779220401,10.52542362,6.903238036,0,0,0,8.428358974,11.36504144,1.17112605,2.776869565,5.594184462,1.649084249,0
0,0,9.33009009,0,7.04940784,8.802812383,23.61164646,14.75451975,32.25995235,174.2690991,37.42793676,13.76561546,5.561923077,73.19181139,29.25764871,26.78796011,28.97404255,12.25522961,23.23335936,15.95458909,12.12295455,11.48855047,29.42324686,23.77178389,37.36908668,27.54473237,45.70392372,10.33337506,33.86181261,6.736430586,101.1269498,4.203454545,22.61252525,27.7117094,35.59368113,34.02015966,17.96295652,110.2992507,14.94534799,24.68392674
0,4.347893738,3.993513514,22.22436902,19.92853456,11.42588959,25.03061616,25.64599707,55.98581096,229.4974709,127.9581186,19.53722566,10.53842308,97.06647993,36.19522784,40.02357265,37.34092199,85.91050129,23.7791948,20.71806903,11.19068182,14.82220017,41.16127494,29.82605025,61.29180572,32.02601698,45.86870603,30.97166021,44.5785055,16.89440609,170.4616244,54.99430303,32.71207071,33.39251282,32.59928815,42.02568347,26.45281988,139.7809315,18.93904762,45.48231013
20.08890756,11.1398988,10.58504505,33.29804426,14.85150959,11.15436777,12.61245455,15.20298391,54.81308544,211.2305968,137.0079051,23.42158392,5.070653846,94.70203548,22.81270258,28.91635328,26.34567849,96.35441747,24.6786085,17.92563789,2.431818182,13.69478861,36.29026549,40.57724451,70.68087381,27.20413437,48.86211599,32.96564332,37.47373816,13.51429248,187.8583893,67.11344242,28.1170202,28.00350427,33.87808874,68.33266947,22.51542857,118.6845324,25.53204396,57.36163614
0,13.01893527,13.37315315,25.79762278,13.06468528,14.64629491,10.0550101,19.31396392,46.81831241,166.9433581,110.6296443,17.05142837,11.89530769,73.17979458,15.9856902,30.31721368,17.71363121,92.5382401,16.81650057,17.91594652,14.75181818,25.34858499,30.52552576,22.87786692,59.44913161,17.10969361,45.07004354,17.05980262,33.5236171,13.24334095,165.1826428,73.63646061,24.98979798,19.69379487,19.46734276,51.99843697,19.2910559,97.48389359,29.46068864,47.62676435
0,4.260037951,0,20.71589208,10.63575332,0.465453189,7.735272727,17.29459776,27.56718241,139.3209766,84.21582609,12.93482776,0,52.89986928,5.861100033,20.79410826,12.81200473,69.31120879,8.045340987,15.9222122,19.09863636,0,3.990892725,30.88245528,47.72721977,5.64791436,28.85000697,12.71285378,23.48886036,4.246176392,146.4111129,52.73602424,15.42252525,3.096547009,6.958810336,35.24778151,17.66300621,68.60219256,14.03164835,42.54673504
17.34470588,14.46792326,12.56252252,14.2492739,2.451221116,0,0,0,0,0,36.75283794,2.352708289,5.769807692,0,0,0,0,48.06349489,0,0,0,0,0,0,0,0,0,3.74151482,0,0,9.361923116,37.43111515,0,0,0,0,2.695652174,0,8.014945055,8.590466422
0.475378151,1.099477124,9.925225225,0,0,0,0,0,0,0,0,0,2.573538462,0,0,0,0,0,0,0,0,4.385375324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.715898543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.76950875,8.072072072,0,0,1.890268557,0,0,0,0,0,0,0.563038462,0,0,0,0,0,0,3.919366679,0,7.083753236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.248468468,0,1.256888584,0,0,0,0,0,0,0,1.575538462,0,0,0,0,0,0,0,9.783863636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40656303,0,0,0,0
0,2.037741935,0,0,0,0,0,2.2178157,0,0,0,7.388869948,0,0,0,3.468552707,0.844009456,0,0,0,0,0,0.641764606,0,0,0,0,0,0,0,0,0,12.00656566,0,0,0.431490196,0,0,0,0
6.882268908,0,0,0,0,0,0,11.82378352,0,0,0,0,13.47942308,0,8.938700569,0,0,0,4.903318791,0,5.63,0.495349439,0,3.032506246,0,0,0,0,0,4.648462283,0,0,2.216919192,0,0,0.908047619,0,0,0,0
11.93882353,0,0,0,0,0,2.806262626,7.784817162,3.508070311,69.1944945,0,8.774812132,7.173923077,0,6.972785547,7.24605698,10.44469504,0,0,15.04905805,4.453636364,0,9.789034129,6.188581479,7.950818809,16.30911776,41.04549808,10.61514026,11.71600054,8.050042606,24.2665527,0,6.783484848,5.795982906,0.570238908,15.93664146,1.511080745,8.332908689,2.499575092,0
15.17092437,7.177630192,8.002522523,13.88897178,3.657228082,0,2.672979798,3.506991711,13.54710386,98.86819686,0,8.207024647,3.290576923,0,24.78239545,14.39678063,11.04694563,0,12.26944508,0,5.890454545,6.023330457,23.82613026,18.15460015,72.85814083,10.90741971,73.18510972,9.659437655,19.1047874,10.52220356,89.288702,4.705478788,3.666717172,6.704735043,0,30.26553782,14.51311801,26.75387703,2.073758242,32.76964591
10.97747899,0,0,16.9628932,0,8.239929131,9.86140404,10.84774256,36.7554124,81.80843736,0.511841897,8.689534768,0,0,5.68066912,19.83556125,21.54606147,13.50287818,9.684560276,14.05346694,4.777727273,9.978861087,15.17745277,16.0803174,112.8653591,9.339697305,69.32307907,16.45319291,12.54734219,6.52015972,116.1360743,4.845866667,6.70020202,11.82611966,0,31.78766667,15.23478261,29.42558358,3.714608059,44.08154335
22.94033613,0,0,1.00356459,0.008420743,2.429804799,3.649606061,0,13.98329792,58.78453076,2.169865613,3.886712124,0,2.072119514,16.07400736,0,3.851437352,19.04940792,5.714170685,15.13855787,4.1375,9.449706644,10.39496238,18.51648938,107.1272941,0,61.83315744,19.13263123,9.69202994,9.531648863,98.98005927,11.13276364,9.465808081,8.181435897,0,25.22036975,14.53749068,19.44638071,9.048908425,28.12825397
3.057731092,0,7.979099099,0,6.370608841,5.632459281,3.225494949,0,10.42326637,48.12490488,9.770940711,2.217991335,0,0,5.735257277,7.467840456,10.43359338,11.79324716,1.387274397,11.83307222,0,1.657359793,9.707968392,12.21738922,75.57468433,2.878789221,48.04138105,6.766571287,6.93383646,0,90.92207874,0,0,3.911247863,1.627830327,22.44226891,13.13224845,10.61847202,3.007619048,17.20124542
0,0.549384356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.272136629,0,0,0,0,0,0,46.39828337,0,0,0,0,0,1.372619993,0,0,0,0,0,0,0,0,12.07980952
0,0,2.665045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305144629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621391941,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.609369369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.003311355,0
5.854957983,0,0.623243243,0,0,0,0,5.409010239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.072286689,0,0,0,0,0
0,6.165916087,0,2.736334701,0,1.208028099,0,0.123607996,0,0,0,0,0,0,0,0,0.068269504,0,0,0,4.158181818,0,0,0,0,0,0,0,0,0,0,0,3.757626263,0,0,0,0,0,0,0
1.712436975,0,0,0,0,2.371329106,6.019323232,0,0,0,0,0,0,4.194257703,0,2.816735043,0,0,0.668217375,3.366358679,0,0,0,0,0,5.245714286,0,0,0,0.187768653,0,0,0,13.07801709,6.41883959,0,0,0,0,0
0,6.72914611,1.494414414,6.448225786,9.219396556,3.221035683,1.359353535,5.628249634,11.00312858,118.8043361,9.587762846,18.52225584,10.12019231,0,4.807051188,3.339139601,9.705716312,0,10.3321638,0,0,0,2.038674272,17.57425996,18.88646061,28.62350683,13.10080111,6.789222719,15.56048314,0.151447566,28.76407201,7.266193939,12.22424242,8.94017094,7.053486104,3.798112045,9.876869565,19.07991532,1.449875458,12.13053968
0,1.267537424,10.4036036,21.29454308,12.93269489,15.8782979,13.42172727,12.95872257,12.81975211,162.2908558,19.67256917,3.701680517,3.984269231,14.7113352,16.65408632,27.90806268,11.44772104,12.0056711,18.19527593,10.19527445,8.963181818,4.926315789,8.80884501,25.83287002,41.29113487,21.0854485,19.29983455,15.28837357,22.15588398,0,85.40516056,15.60635152,12.25515152,8.994495726,12.636353,40.41944538,18.30519255,32.84908873,0,52.30507448
4.527058824,0.933042378,0,14.44998632,8.073047147,2.722001741,6.516777778,6.24239883,8.127184985,142.5640555,12.32314625,23.90721074,4.0435,0.840438842,19.73393376,19.0174245,13.25423168,7.228261411,5.531833142,19.86567609,11.55454545,1.111760138,8.018091755,17.65880434,49.70709428,15.06216316,24.49886799,16.55229011,20.84092073,9.13782155,97.30320156,11.40441212,11.195,19.37088889,12.70056558,29.47703922,21.52114286,25.8796042,5.808791209,52.48195849
10.4805042,0.127897955,11.50702703,3.99181027,6.835374577,1.155331344,3.316424242,12.27436373,14.06426888,106.4444703,9.918118577,10.37306627,6.276461538,19.97333333,13.78281967,20.02112821,9.339040189,10.38315166,13.19341753,5.530130927,0.739318182,12.8202157,6.043623202,24.71807879,52.06966767,9.413333333,18.46867816,10.32843385,19.58123861,10.40224925,90.3523156,14.70507879,9.504747475,15.82517949,3.947869332,22.50992997,14.04986335,25.97050626,2.700981685,45.85255678
0,0,20.21423423,5.54615442,8.860872296,0,0,6.729098001,5.809998068,82.73925431,6.452616601,2.407293132,0,0,15.17312814,7.552233618,5.533839243,11.25486423,5.17886261,4.820685914,4.029090909,7.734072476,2.125384018,9.080756331,32.24659695,2.785337763,15.83195054,10.90340123,9.439101813,3.087089843,77.18476667,9.808133333,7.258737374,0,0,7.640380952,10.54971429,7.430060751,1.812864469,38.54315995
6.21789916,2.919472907,0,0,0,0,0,0,0,0,0,0,0,0,1.943507528,0,0,0.79760733,0,0,0,0,2.633432757,0,0,0,0,0,0,0.582705362,0,0,5.011313131,0,0,0,0.932596273,0,0,11.73191697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.335754961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.186653846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.54333582,0,0,0,0,0,0,1.569423077,0,0,0,0,0,0,0,0,6.659792925,0,0,0,0,0,0,0,0.717272821,0,0,0,0,0,0,0,0,0,0
0,0,2.231711712,1.333268681,0,0,0,0.577289127,0,0,0,0,0,0,0,0,0.880600473,0,0,0,0.027954545,16.86339948,0,0,0,0,0,0,0,0,0,0,0,0,4.163773769,0,0,0,0,0
2.053613445,0,6.203243243,0,0,0,0,0,0,0,0,0.701314014,0,1.346760037,0,0,2.423229314,0,0,0,0,9.544167386,0,0,0,0,0,0,0,0.142677781,0,0,8.790555556,0,0,0,0,0,1.963956044,0
2.237983193,0,10.98648649,0,0,0,7.947050505,0,0,0,0,5.410388522,0,5.914089636,0,0,0,0,4.700548029,0,0.398863636,13.7064711,0,0,0,14.97736434,0,0.590844179,0,0,0,0,9.61969697,5.965692308,5.042447587,0,0.848944099,0,0,0
1.471848739,0,0,10.29789631,6.882910268,6.79971528,11.37784848,15.47691858,5.198559655,118.2201158,7.751003953,1.267669579,60.17565385,39.94473389,0,8.451219373,1.535858156,0,6.511669346,2.334339414,3.660454545,11.35616048,10.50741885,13.99434271,0,19.95939461,11.3382271,9.505267097,16.54395707,9.767948955,18.38365311,4.94409697,21.62242424,9.183504274,10.9792784,6.120865546,0,27.46835788,4.632732601,0
13.17462185,5.061391524,0,14.78161134,12.47464063,0,22.54261616,9.601940517,17.9171779,156.4558847,28.79571542,10.71829107,58.76165385,38.46830999,15.37119706,16.05978348,8.980879433,2.839740914,20.28015767,9.927627536,3.725681818,7.858723037,18.93353546,14.85950391,14.38803316,16.6027464,17.80197666,19.75764199,29.28638583,4.323604405,75.0025319,4.7572,19.32641414,10.8525812,20.56395904,27.55705882,14.4773913,37.75365059,11.01907692,22.64393651
0,5.923516762,6.50954955,15.52096108,15.62392975,6.264285714,17.74164646,13.94588006,23.97376408,155.0849717,14.15936759,18.41667164,50.7055,32.47381886,3.055294747,22.86243875,0.308747045,9.796793534,13.26205434,9.386293908,3.421363636,0,21.14484622,18.36353621,13.93815787,15.53702473,27.36659526,12.94141017,21.65370435,8.295541011,93.08917532,8.014509091,16.46227273,10.80288889,18.26902974,25.59029132,20.81895652,29.46114875,12.22654945,21.60952869
0,12.47663715,5.687927928,12.38996146,6.081310896,3.603950019,6.584020202,8.998361775,15.83870775,117.3673309,25.22622925,6.100954613,38.66342308,35.69611578,14.08203011,15.41785185,1.254094563,12.45297091,11.65137084,9.241359648,9.365,0,13.51771844,17.93194619,9.684663413,11.98589886,21.26314873,14.03206491,16.11082244,5.596014408,74.4576209,8.127539394,6.752525253,6.529880342,11.84488542,18.73139776,7.749465839,27.8507327,8.413333333,15.90026862
0,2.817596458,0,4.695289071,6.192956876,2.795159766,0,9.845938567,0.444387998,88.86591716,11.47244269,2.501839619,28.24719231,25.08453782,5.226201405,8.949037037,0,13.32902594,0,2.804951421,6.640227273,0,8.156964242,11.10953209,4.690104578,0,9.471158133,11.02737672,5.408303048,1.30884347,61.98994819,20.99682424,0,0.552461538,0,3.184946779,9.066360248,13.0344109,7.742212454,4.253435897
18.37294118,0.180520767,16.43333333,0,0,0,0,0,0,0,0,0,0,0,6.279658749,0,0,4.308461815,0,0.095362471,0,1.986203624,0,0,0,0,0,0,0,0,1.176067087,0,0,0,0,0,0,0,1.352351648,0
0,0,8.785045045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776824242,0,0,0,0,0,0,0,0
17.73714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.009212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.462702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4661544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.892062327,0,0,0,0,0,0,0,0,0,4.620327593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.760662688,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406104022,0,0,0,2.557359793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.452072072,0,0,0,1.420252525,0,2.005943597,0,2.917881423,0,0.625538462,0,8.446047508,0,0,0,2.221448144,3.869879038,0.394545455,0,0,0,7.721157332,6.065234404,0,0,0,0.681958629,0,0,0,8.851692308,0.677045344,0,0,0,0,1.578608059
0,0,0,8.490721124,7.201299122,5.897053338,4.998252525,16.59522184,11.13729766,90.66695362,9.178529644,1.080571063,1.219692308,37.33843137,6.787106056,6.682843305,17.61944681,5.195136048,10.46507003,0,8.550909091,10.03400345,16.60386576,14.80936619,18.47284375,14.24315984,49.01246778,7.411947011,19.82655064,11.96410991,31.03538775,4.083369697,17.19207071,5.953794872,16.0577962,6.690812325,10.73798758,27.06825663,9.918388278,0
